section id,recording id,timestamp [ns],gaze detected on surface,gaze position on surface x [normalized],gaze position on surface y [normalized],fixation id
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230142092946,false,0.590080976486206,1.214171051979065,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230147092946,false,0.5959680080413818,1.2241899967193604,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230152092946,false,0.6023269891738892,1.236618995666504,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230157217946,false,0.597216010093689,1.2300139665603638,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230162217946,false,0.5761319994926453,1.2007410526275635,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230167217946,false,0.5839530229568481,1.2105109691619873,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230172217946,false,0.5979719758033752,1.2330689430236816,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230177217946,false,0.6012639999389648,1.2319669723510742,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230182217946,true,0.35351601243019104,0.9206089973449707,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230187217946,true,0.35193300247192383,0.920527994632721,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230192217946,true,0.3533659875392914,0.9210489988327026,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230197217946,true,0.35419198870658875,0.9202209711074829,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230202217946,true,0.3557650148868561,0.9200109839439392,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230207217946,true,0.3553439974784851,0.9202449917793274,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230212217946,true,0.35389000177383423,0.9209539890289307,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230217219946,true,0.35375499725341797,0.9207019805908203,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230222217946,true,0.35366201400756836,0.9207310080528259,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230227220946,true,0.3539760112762451,0.920320987701416,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230232217946,true,0.3544040024280548,0.9204490184783936,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230237217946,true,0.3572410047054291,0.9195290207862854,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230242217946,true,0.3567030131816864,0.9197880029678345,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230247217946,true,0.35482800006866455,0.9200350046157837,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230252217946,true,0.3523379862308502,0.919514000415802,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230257217946,true,0.34555700421333313,0.9205319881439209,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230262217946,true,0.33571699261665344,0.9197199940681458,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230267220946,true,0.3418619930744171,0.9208959937095642,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230272217946,true,0.3387239873409271,0.9213839769363403,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230277217946,true,0.33730199933052063,0.919655978679657,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230282218946,true,0.3368709981441498,0.9197679758071899,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230287342946,true,0.33719301223754883,0.9199050068855286,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230292342946,true,0.3397420048713684,0.9215390086174011,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230297342946,true,0.3407680094242096,0.9212650060653687,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230302342946,true,0.3394159972667694,0.9216480255126953,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230307342946,true,0.33549898862838745,0.9214779734611511,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230312342946,true,0.33337000012397766,0.921019971370697,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230317342946,true,0.33797699213027954,0.9215689897537231,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230322342946,true,0.33713099360466003,0.9222480058670044,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230327342946,true,0.3384949862957001,0.9214370250701904,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230332350946,true,0.3431200087070465,0.9218819737434387,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230337342946,true,0.3386240005493164,0.920753002166748,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230342342946,true,0.34180301427841187,0.9212009906768799,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230347342946,true,0.33977800607681274,0.9216439723968506,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230352342946,true,0.3413330018520355,0.9221869707107544,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230357342946,true,0.3410069942474365,0.920943021774292,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230362342946,true,0.341746985912323,0.920648992061615,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230367342946,true,0.3414509892463684,0.9207209944725037,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230372342946,true,0.34157100319862366,0.9207130074501038,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230377342946,true,0.3416939973831177,0.9205690026283264,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230382342946,true,0.3400779962539673,0.9209250211715698,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230387342946,true,0.33856400847435,0.9218890070915222,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230392342946,true,0.33914899826049805,0.921733021736145,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230397342946,true,0.3373680114746094,0.9212250113487244,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230402343946,true,0.33910998702049255,0.9217240214347839,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230407342946,true,0.3384090065956116,0.9208059906959534,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230412342946,true,0.3382889926433563,0.9205309748649597,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230417342946,true,0.3409320116043091,0.9210190176963806,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230422467946,true,0.3407619893550873,0.9213989973068237,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230427467946,true,0.34636399149894714,0.9215549826622009,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230432467946,true,0.34378600120544434,0.9217090010643005,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230437467946,true,0.3447839915752411,0.9219650030136108,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230442467946,true,0.340736985206604,0.9205139875411987,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230447473946,true,0.3411000072956085,0.9209169745445251,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230452467946,true,0.3414149880409241,0.9208840131759644,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230457467946,true,0.34263598918914795,0.9211549758911133,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230462468946,true,0.34362301230430603,0.9216989874839783,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230467467946,true,0.34508299827575684,0.9214199781417847,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230472467946,true,0.34502899646759033,0.9219750165939331,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230477467946,true,0.34213200211524963,0.920831024646759,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230482467946,true,0.3426400125026703,0.9210420250892639,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230487467946,true,0.34124499559402466,0.9211620092391968,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230492467946,true,0.34234198927879333,0.9209650158882141,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230497467946,true,0.34301498532295227,0.9213629961013794,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230502467946,true,0.34127798676490784,0.9219130277633667,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230507477946,true,0.34178000688552856,0.9217929840087891,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230512467946,true,0.3414280116558075,0.9214190244674683,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230517467946,true,0.34031400084495544,0.9205639958381653,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230522467946,true,0.3408209979534149,0.9205340147018433,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230527467946,true,0.34316200017929077,0.9209929704666138,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230532467946,true,0.3416939973831177,0.9212030172348022,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230537467946,true,0.3430129885673523,0.9210259914398193,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230542467946,true,0.34549498558044434,0.9217720031738281,253
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230547470946,true,0.3402499854564667,0.9221199750900269,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230552592946,true,0.345443993806839,0.9204149842262268,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230557605946,true,0.34529998898506165,0.9206699728965759,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230562592946,true,0.34066900610923767,0.9208149909973145,254
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230567592946,true,0.3420119881629944,0.9209020137786865,254
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230572598946,true,0.34313899278640747,0.9205710291862488,254
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230577592946,true,0.3387410044670105,0.9208319783210754,254
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230582592946,true,0.34224799275398254,0.9210780262947083,254
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230587592946,true,0.3437019884586334,0.9209280014038086,254
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230592592946,true,0.34423598647117615,0.9209259748458862,254
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230597592946,true,0.3426379859447479,0.9208409786224365,254
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230602593946,true,0.3420659899711609,0.9210060238838196,254
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230607592946,true,0.3409860134124756,0.9208999872207642,254
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230612592946,true,0.3447279930114746,0.9213879704475403,254
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230617592946,true,0.3446959853172302,0.9211969971656799,254
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230622592946,true,0.34459400177001953,0.9212629795074463,254
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230627592946,true,0.3449299931526184,0.9211999773979187,254
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230632592946,true,0.34109601378440857,0.9206290245056152,254
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230637592946,true,0.34248098731040955,0.921163022518158,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230642592946,true,0.34409600496292114,0.9218000173568726,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230647592946,true,0.34362900257110596,0.9220229983329773,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230652592946,true,0.3433989882469177,0.9219710230827332,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230657592946,true,0.34632501006126404,0.9225550293922424,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230662592946,true,0.34095999598503113,0.9234740138053894,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230667592946,true,0.34134599566459656,0.9232590198516846,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230672592946,true,0.34214600920677185,0.9228960275650024,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230677592946,true,0.34296101331710815,0.9229440093040466,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230682592946,true,0.34350499510765076,0.9228450059890747,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230687717946,true,0.34303799271583557,0.9226909875869751,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230692728946,true,0.34321099519729614,0.9226170182228088,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230697717946,true,0.34429600834846497,0.9224500060081482,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230702717946,true,0.34392601251602173,0.922806978225708,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230707717946,true,0.3428420126438141,0.922311007976532,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230712717946,true,0.3435780107975006,0.9222519993782043,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230717717946,true,0.34309300780296326,0.9219290018081665,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230722717946,true,0.34268900752067566,0.9219310283660889,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230727717946,true,0.3437280058860779,0.9222450256347656,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230732717946,true,0.3406209945678711,0.9221779704093933,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230737717946,true,0.34101900458335876,0.9222519993782043,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230742717946,true,0.34605100750923157,0.9223179817199707,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230747717946,true,0.34435099363327026,0.9224749803543091,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230752717946,true,0.3404180109500885,0.9215059876441956,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230757717946,true,0.3426010012626648,0.9219279885292053,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230762719946,true,0.3473049998283386,0.9223470091819763,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230767717946,true,0.34275200963020325,0.9225999712944031,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230772717946,true,0.3418020009994507,0.9223489761352539,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230777717946,true,0.3436639904975891,0.9219899773597717,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230782717946,true,0.34307199716567993,0.9222480058670044,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230787717946,true,0.3433449864387512,0.9222300052642822,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230792717946,true,0.34310299158096313,0.9225940108299255,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230797717946,true,0.3424539864063263,0.9227449893951416,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230802717946,true,0.3433240056037903,0.9225590229034424,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230807717946,true,0.3441529870033264,0.9223909974098206,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230812717946,true,0.3427560031414032,0.9223219752311707,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230817842946,true,0.3459619879722595,0.9221100211143494,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230822842946,true,0.33952200412750244,0.9221779704093933,255
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230827842946,true,0.3406659960746765,0.9223999977111816,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230832842946,true,0.34195399284362793,0.9222429990768433,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230837842946,true,0.3427479863166809,0.9215149879455566,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230842842946,true,0.34706899523735046,0.9220600128173828,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230847842946,true,0.34678301215171814,0.9227020144462585,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230852842946,true,0.34604400396347046,0.9220929741859436,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230857842946,true,0.3459169864654541,0.9221760034561157,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230862842946,true,0.3455660045146942,0.9223089814186096,
8c2fc8e6-bb4d-4eb2-9163-cf271b87b236,140c6482-6fa5-4e7d-b251-bf70e5827ca7,1754690230867842946,true,0.3461560010910034,0.9220939874649048,
